station_abbr;reference_timestamp;Air temperature 2 m above ground hourly mean;Relative air humidity 2 m above ground hourly mean;Atmospheric pressure at barometric altitude (QFE) hourly mean;Wind direction hourly mean;Wind speed scalar hourly mean in m/s;Wind speed scalar hourly mean in km/h;Precipitation hourly total;Global radiation hourly mean
BAS;21.08.2023 17:00;33.4;36.8;982.8;322.0;1.8;6.5;0.0;277
BAS;21.08.2023 18:00;31.9;44.1;982.8;20.0;1.6;5.8;0.0;101
BAS;21.08.2023 19:00;30.5;49.0;982.9;342.0;1.4;5.0;0.0;6
BAS;21.08.2023 20:00;28.9;52.9;983.4;310.0;1.8;6.5;0.0;0
BAS;21.08.2023 21:00;27.0;59.1;983.7;243.0;1.5;5.4;0.0;0
BAS;21.08.2023 22:00;25.7;64.4;983.8;234.0;1.8;6.5;0.0;0
BAS;21.08.2023 23:00;24.6;68.7;983.8;227.0;1.9;6.8;0.0;0
BAS;22.08.2023 00:00;23.6;73.2;983.7;228.0;1.4;5.0;0.0;0
BAS;22.08.2023 01:00;22.6;77.8;983.5;228.0;1.3;4.7;0.0;0
BAS;22.08.2023 02:00;22.0;80.3;983.4;218.0;1.6;5.8;0.0;0
BAS;22.08.2023 03:00;22.0;79.1;983.2;210.0;1.4;5.0;0.0;0
BAS;22.08.2023 04:00;21.3;81.7;983.1;210.0;0.9;3.2;0.0;0
BAS;22.08.2023 05:00;20.6;84.6;983.3;214.0;0.3;1.1;0.0;5
BAS;22.08.2023 06:00;21.6;83.1;983.5;166.0;0.4;1.4;0.0;88
BAS;22.08.2023 07:00;23.5;75.7;983.8;198.0;0.5;1.8;0.0;253
BAS;22.08.2023 08:00;25.3;68.2;983.8;225.0;0.8;2.9;0.0;419
BAS;22.08.2023 09:00;27.4;61.2;983.9;326.0;1.1;4.0;0.0;575
BAS;22.08.2023 10:00;29.3;56.6;983.7;321.0;1.2;4.3;0.0;695
BAS;22.08.2023 11:00;31.0;50.3;983.3;7.0;1.3;4.7;0.0;764
BAS;22.08.2023 12:00;32.3;44.4;982.9;14.0;1.6;5.8;0.0;797
BAS;22.08.2023 13:00;33.6;40.1;982.5;328.0;1.4;5.0;0.0;765
BAS;22.08.2023 14:00;34.0;38.6;982.1;321.0;1.8;6.5;0.0;699
BAS;22.08.2023 15:00;33.9;37.9;981.6;293.0;1.6;5.8;0.0;593
BAS;22.08.2023 16:00;34.0;38.6;981.2;303.0;2.0;7.2;0.0;439
BAS;22.08.2023 17:00;33.4;38.9;981.1;303.0;2.5;9.0;0.0;268
BAS;22.08.2023 18:00;32.1;45.0;981.1;327.0;1.9;6.8;0.0;99
BAS;22.08.2023 19:00;29.9;52.8;981.5;336.0;2.2;7.9;0.0;5
BAS;22.08.2023 20:00;28.1;57.7;982.1;311.0;2.3;8.3;0.0;0
BAS;22.08.2023 21:00;26.7;60.0;982.5;277.0;1.9;6.8;0.0;0
BAS;22.08.2023 22:00;25.4;63.5;982.6;245.0;2.0;7.2;0.0;0
BAS;22.08.2023 23:00;24.3;65.8;982.6;242.0;2.0;7.2;0.0;0
BAS;23.08.2023 00:00;23.2;68.5;982.7;230.0;1.7;6.1;0.0;0
BAS;23.08.2023 01:00;22.5;70.6;982.7;223.0;1.8;6.5;0.0;0
BAS;23.08.2023 02:00;22.0;71.8;982.7;231.0;1.5;5.4;0.0;0
BAS;23.08.2023 03:00;21.8;71.2;982.7;243.0;1.2;4.3;0.0;0
BAS;23.08.2023 04:00;20.8;75.9;982.6;239.0;1.2;4.3;0.0;0
BAS;23.08.2023 05:00;20.7;76.2;982.6;243.0;1.1;4.0;0.0;4
BAS;23.08.2023 06:00;21.2;73.8;982.8;283.0;1.0;3.6;0.0;80
BAS;23.08.2023 07:00;22.0;71.6;983.0;278.0;0.9;3.2;0.0;238
BAS;23.08.2023 08:00;23.5;67.7;983.0;284.0;1.0;3.6;0.0;403
BAS;23.08.2023 09:00;25.3;64.3;983.2;308.0;1.4;5.0;0.0;557
BAS;23.08.2023 10:00;27.1;59.6;982.9;291.0;1.3;4.7;0.0;683
BAS;23.08.2023 11:00;28.7;54.7;982.7;312.0;1.5;5.4;0.0;760
BAS;23.08.2023 12:00;30.5;50.3;982.4;333.0;1.6;5.8;0.0;781
BAS;23.08.2023 13:00;31.2;47.4;982.3;349.0;2.0;7.2;0.0;736
BAS;23.08.2023 14:00;31.8;44.2;982.0;333.0;2.1;7.6;0.0;682
BAS;23.08.2023 15:00;31.9;41.8;981.9;321.0;2.2;7.9;0.0;567
BAS;23.08.2023 16:00;31.9;41.9;981.8;332.0;1.8;6.5;0.0;426
BAS;23.08.2023 17:00;31.2;45.9;981.4;11.0;1.3;4.7;0.0;245
BAS;23.08.2023 18:00;30.0;48.7;981.3;6.0;1.2;4.3;0.0;86
BAS;23.08.2023 19:00;28.4;52.6;981.5;335.0;1.5;5.4;0.0;5
BAS;23.08.2023 20:00;26.4;58.3;981.8;275.0;1.4;5.0;0.0;0
BAS;23.08.2023 21:00;24.7;64.2;982.1;229.0;2.0;7.2;0.0;0
BAS;23.08.2023 22:00;23.3;69.7;982.0;230.0;1.7;6.1;0.0;0
BAS;23.08.2023 23:00;22.1;73.7;981.5;194.0;0.9;3.2;0.0;0
BAS;24.08.2023 00:00;21.8;75.2;981.2;194.0;0.5;1.8;0.0;0
BAS;24.08.2023 01:00;21.0;79.8;980.7;225.0;0.4;1.4;0.0;0
BAS;24.08.2023 02:00;21.1;82.3;980.1;90.0;0.6;2.2;0.0;0
BAS;24.08.2023 03:00;20.7;82.8;979.6;360.0;0.7;2.5;0.0;0
BAS;24.08.2023 04:00;19.6;85.4;979.4;225.0;1.3;4.7;0.0;0
BAS;24.08.2023 05:00;18.7;89.3;979.4;216.0;1.4;5.0;0.0;4
BAS;24.08.2023 06:00;19.8;86.1;979.5;229.0;0.9;3.2;0.0;68
BAS;24.08.2023 07:00;21.4;80.9;979.5;185.0;1.3;4.7;0.0;168
BAS;24.08.2023 08:00;24.0;68.8;979.2;90.0;0.7;2.5;0.0;366
BAS;24.08.2023 09:00;27.3;55.8;979.1;68.0;1.3;4.7;0.0;558
BAS;24.08.2023 10:00;29.1;50.5;978.9;214.0;0.9;3.2;0.0;682
BAS;24.08.2023 11:00;31.1;45.4;978.0;256.0;0.9;3.2;0.0;746
BAS;24.08.2023 12:00;33.0;39.5;977.4;16.0;1.4;5.0;0.0;785
BAS;24.08.2023 13:00;34.3;35.9;976.7;349.0;1.4;5.0;0.0;749
BAS;24.08.2023 14:00;35.4;33.1;975.6;72.0;1.1;4.0;0.0;676
BAS;24.08.2023 15:00;36.1;32.0;974.6;360.0;1.0;3.6;0.0;488
BAS;24.08.2023 16:00;35.7;33.5;974.7;338.0;1.8;6.5;0.0;294
BAS;24.08.2023 17:00;27.8;52.3;975.9;199.0;5.5;19.8;0.1;19
BAS;24.08.2023 18:00;21.2;80.7;978.4;233.0;5.9;21.2;19.4;2
BAS;24.08.2023 19:00;20.3;90.8;979.3;27.0;1.4;5.0;0.0;1
BAS;24.08.2023 20:00;20.4;89.8;978.5;190.0;4.2;15.1;0.0;0
BAS;24.08.2023 21:00;20.6;92.1;978.4;114.0;2.2;7.9;0.0;0
BAS;24.08.2023 22:00;20.8;89.1;978.5;90.0;2.4;8.6;1.6;0
BAS;24.08.2023 23:00;20.5;91.0;977.7;128.0;3.4;12.2;1.3;0
BAS;25.08.2023 00:00;20.6;91.0;977.5;108.0;1.8;6.5;5.9;0
BAS;25.08.2023 01:00;20.3;93.1;977.4;90.0;2.3;8.3;4.3;0
BAS;25.08.2023 02:00;20.2;94.0;976.8;94.0;2.9;10.4;3.8;0
BAS;25.08.2023 03:00;20.2;91.6;975.9;100.0;3.2;11.5;0.7;0
BAS;25.08.2023 04:00;20.2;90.7;975.1;92.0;3.4;12.2;0.0;0
BAS;25.08.2023 05:00;20.2;89.9;974.9;104.0;3.5;12.6;0.0;3
BAS;25.08.2023 06:00;20.6;88.3;975.4;104.0;2.3;8.3;0.0;38
BAS;25.08.2023 07:00;20.9;87.2;978.3;283.0;2.1;7.6;0.1;27
BAS;25.08.2023 08:00;21.2;87.1;978.9;307.0;0.9;3.2;0.0;94
BAS;25.08.2023 09:00;22.6;79.7;978.9;198.0;0.5;1.8;0.0;267
BAS;25.08.2023 10:00;24.0;74.7;979.5;135.0;0.9;3.2;0.0;306
BAS;25.08.2023 11:00;25.3;65.2;979.4;209.0;1.4;5.0;0.0;272
BAS;25.08.2023 12:00;25.7;53.0;977.0;164.0;4.4;15.8;0.0;191
BAS;25.08.2023 13:00;26.5;46.7;975.6;170.0;2.1;7.6;0.0;142
BAS;25.08.2023 14:00;26.3;49.6;976.0;299.0;1.6;5.8;0.0;150
BAS;25.08.2023 15:00;25.0;60.4;975.4;331.0;1.3;4.7;0.0;129
BAS;25.08.2023 16:00;24.2;67.7;975.2;277.0;1.1;4.0;0.2;98
BAS;25.08.2023 17:00;22.2;85.8;975.2;197.0;1.7;6.1;2.5;40
BAS;25.08.2023 18:00;21.6;91.1;975.2;203.0;2.9;10.4;0.8;41
BAS;25.08.2023 19:00;20.6;90.1;975.0;184.0;1.7;6.1;0.0;9
BAS;25.08.2023 20:00;20.2;90.2;975.4;121.0;0.8;2.9;0.0;0
BAS;25.08.2023 21:00;20.0;90.4;975.9;157.0;1.1;4.0;0.0;0
BAS;25.08.2023 22:00;20.4;87.7;975.9;151.0;2.2;7.9;0.0;0
BAS;25.08.2023 23:00;20.2;87.9;976.0;117.0;1.1;4.0;0.0;0
BAS;26.08.2023 00:00;20.2;90.1;976.5;246.0;1.4;5.0;0.6;0
BAS;26.08.2023 01:00;20.6;86.4;976.6;251.0;2.2;7.9;0.0;0
BAS;26.08.2023 02:00;20.4;85.4;976.8;270.0;1.5;5.4;0.0;0
BAS;26.08.2023 03:00;20.0;84.3;977.0;263.0;1.7;6.1;0.0;0
BAS;26.08.2023 04:00;19.4;82.0;977.1;266.0;1.5;5.4;0.0;0
BAS;26.08.2023 05:00;18.6;86.6;977.2;291.0;1.0;3.6;0.0;1
BAS;26.08.2023 06:00;19.0;84.5;977.4;270.0;1.0;3.6;0.0;23
BAS;26.08.2023 07:00;18.7;77.6;977.5;252.0;2.4;8.6;0.0;34
BAS;26.08.2023 08:00;18.6;75.8;977.4;237.0;2.2;7.9;0.0;54
BAS;26.08.2023 09:00;19.0;71.9;977.4;223.0;2.4;8.6;0.0;121
BAS;26.08.2023 10:00;18.6;73.6;977.7;236.0;2.8;10.1;0.8;78
BAS;26.08.2023 11:00;17.0;86.0;978.0;206.0;2.6;9.4;0.2;82
BAS;26.08.2023 12:00;16.7;91.3;978.0;184.0;1.6;5.8;2.3;53
BAS;26.08.2023 13:00;16.8;91.3;978.0;196.0;0.9;3.2;1.3;67
BAS;26.08.2023 14:00;16.9;91.3;977.5;346.0;0.7;2.5;0.8;179
BAS;26.08.2023 15:00;17.7;87.7;977.1;288.0;0.8;2.9;0.0;187
BAS;26.08.2023 16:00;17.3;92.6;977.4;153.0;0.8;2.9;0.7;77
BAS;26.08.2023 17:00;17.2;92.3;977.3;243.0;1.2;4.3;0.0;46
BAS;26.08.2023 18:00;17.0;91.8;977.2;240.0;1.0;3.6;0.3;44
BAS;26.08.2023 19:00;17.0;92.6;977.3;189.0;0.7;2.5;0.0;7
BAS;26.08.2023 20:00;16.8;93.1;977.0;153.0;1.1;4.0;0.0;0
BAS;26.08.2023 21:00;16.7;93.1;976.6;135.0;0.9;3.2;0.0;0
BAS;26.08.2023 22:00;16.6;93.8;976.0;99.0;0.7;2.5;0.0;0
BAS;26.08.2023 23:00;16.7;94.0;975.7;124.0;0.5;1.8;0.0;0
BAS;27.08.2023 00:00;16.7;94.0;975.4;169.0;0.7;2.5;0.3;0
BAS;27.08.2023 01:00;16.6;95.1;975.0;117.0;1.3;4.7;1.8;0
BAS;27.08.2023 02:00;16.5;95.3;975.0;104.0;1.0;3.6;1.3;0
BAS;27.08.2023 03:00;16.4;95.1;974.8;102.0;1.6;5.8;1.0;0
BAS;27.08.2023 04:00;16.2;94.9;974.4;110.0;1.2;4.3;0.0;0
BAS;27.08.2023 05:00;16.0;94.5;974.5;135.0;0.6;2.2;0.1;1
BAS;27.08.2023 06:00;16.1;94.2;974.4;158.0;0.6;2.2;0.0;10
BAS;27.08.2023 07:00;15.9;92.9;974.3;153.0;1.2;4.3;0.0;32
BAS;27.08.2023 08:00;16.3;92.8;974.8;144.0;0.8;2.9;0.0;53
BAS;27.08.2023 09:00;16.8;91.0;974.9;90.0;0.4;1.4;0.0;134
BAS;27.08.2023 10:00;17.4;87.9;974.8;180.0;1.1;4.0;0.0;158
BAS;27.08.2023 11:00;17.9;84.3;974.8;190.0;1.2;4.3;0.0;187
BAS;27.08.2023 12:00;18.2;80.5;974.7;264.0;1.1;4.0;0.0;171
BAS;27.08.2023 13:00;18.3;77.9;975.1;235.0;2.2;7.9;0.0;183
BAS;27.08.2023 14:00;18.4;77.7;975.1;246.0;2.1;7.6;0.0;164
BAS;27.08.2023 15:00;18.0;77.2;975.3;249.0;2.1;7.6;0.0;88
BAS;27.08.2023 16:00;17.7;77.3;975.6;243.0;2.4;8.6;0.0;95
BAS;27.08.2023 17:00;17.4;77.4;975.9;270.0;1.2;4.3;0.0;62
BAS;27.08.2023 18:00;16.9;85.1;975.9;256.0;0.5;1.8;0.0;21
BAS;27.08.2023 19:00;16.5;87.0;976.6;204.0;1.3;4.7;0.0;2
BAS;27.08.2023 20:00;16.2;86.8;977.3;166.0;0.9;3.2;0.0;0
BAS;27.08.2023 21:00;15.8;88.7;977.2;164.0;0.8;2.9;0.0;0
BAS;27.08.2023 22:00;15.8;85.6;977.1;167.0;1.0;3.6;0.0;0
BAS;27.08.2023 23:00;15.5;88.8;977.0;153.0;0.5;1.8;0.0;0
BAS;28.08.2023 00:00;15.2;91.1;976.3;270.0;0.3;1.1;0.0;0
BAS;28.08.2023 01:00;15.0;92.5;975.8;203.0;0.8;2.9;0.0;0
BAS;28.08.2023 02:00;15.0;91.7;975.2;278.0;0.8;2.9;0.0;0
BAS;28.08.2023 03:00;15.0;91.2;974.8;311.0;1.2;4.3;0.0;0
BAS;28.08.2023 04:00;14.6;92.5;974.4;318.0;1.4;5.0;0.0;0
BAS;28.08.2023 05:00;14.4;92.8;974.0;328.0;1.4;5.0;0.0;0
BAS;28.08.2023 06:00;14.3;93.7;974.2;286.0;0.8;2.9;1.2;5
BAS;28.08.2023 07:00;14.3;94.1;974.0;310.0;1.7;6.1;0.9;54
BAS;28.08.2023 08:00;14.3;93.6;973.9;308.0;1.2;4.3;0.1;63
BAS;28.08.2023 09:00;14.2;92.5;973.9;315.0;1.7;6.1;0.0;87
BAS;28.08.2023 10:00;14.5;90.6;973.9;317.0;2.0;7.2;0.0;169
BAS;28.08.2023 11:00;14.8;87.2;973.7;315.0;2.2;7.9;0.0;224
BAS;28.08.2023 12:00;15.2;83.9;973.6;328.0;2.8;10.1;0.0;280
BAS;28.08.2023 13:00;15.0;84.4;973.5;331.0;3.2;11.5;0.1;194
BAS;28.08.2023 14:00;14.4;88.3;973.8;342.0;2.2;7.9;0.7;135
BAS;28.08.2023 15:00;14.3;90.9;974.2;322.0;1.7;6.1;1.0;112
BAS;28.08.2023 16:00;14.1;90.1;974.5;319.0;2.0;7.2;0.5;72
BAS;28.08.2023 17:00;13.8;91.2;974.9;294.0;1.3;4.7;0.6;42
BAS;28.08.2023 18:00;13.5;91.2;975.0;259.0;1.7;6.1;0.3;14
BAS;28.08.2023 19:00;13.1;89.5;975.4;257.0;1.4;5.0;0.3;1
BAS;28.08.2023 20:00;12.9;92.1;975.7;222.0;1.5;5.4;0.6;0
BAS;28.08.2023 21:00;12.9;92.0;975.6;216.0;1.9;6.8;0.2;0
BAS;28.08.2023 22:00;12.7;93.4;975.7;205.0;2.2;7.9;0.1;0
BAS;28.08.2023 23:00;12.6;92.6;975.3;216.0;1.8;6.5;0.1;0
BAS;29.08.2023 00:00;12.4;92.6;975.0;201.0;2.0;7.2;0.2;0
BAS;29.08.2023 01:00;12.1;92.0;974.9;231.0;1.4;5.0;1.2;0
BAS;29.08.2023 02:00;11.7;93.4;974.9;209.0;1.3;4.7;1.5;0
BAS;29.08.2023 03:00;11.6;94.1;974.9;180.0;1.5;5.4;2.9;0
BAS;29.08.2023 04:00;11.7;94.1;974.5;194.0;1.5;5.4;0.8;0
BAS;29.08.2023 05:00;11.8;94.1;974.5;180.0;1.2;4.3;1.1;0
BAS;29.08.2023 06:00;11.9;93.9;974.6;192.0;1.6;5.8;0.3;15
BAS;29.08.2023 07:00;12.4;93.0;974.9;210.0;0.8;2.9;0.0;84
BAS;29.08.2023 08:00;13.1;92.5;975.2;135.0;0.6;2.2;0.0;116
BAS;29.08.2023 09:00;13.6;90.6;975.4;153.0;0.9;3.2;0.1;228
BAS;29.08.2023 10:00;14.7;85.2;975.4;180.0;0.3;1.1;0.0;361
BAS;29.08.2023 11:00;15.1;82.5;975.4;301.0;0.8;2.9;0.0;316
BAS;29.08.2023 12:00;16.3;76.8;975.0;225.0;1.1;4.0;0.0;480
BAS;29.08.2023 13:00;16.3;74.4;974.9;195.0;1.3;4.7;0.3;232
BAS;29.08.2023 14:00;13.8;87.2;975.0;157.0;2.8;10.1;9.3;57
BAS;29.08.2023 15:00;14.3;91.1;974.9;178.0;2.6;9.4;0.0;73
BAS;29.08.2023 16:00;14.2;90.4;975.2;180.0;1.0;3.6;0.0;49
BAS;29.08.2023 17:00;14.3;89.8;975.3;164.0;1.8;6.5;0.0;76
BAS;29.08.2023 18:00;14.0;91.4;975.4;124.0;0.4;1.4;0.0;22
BAS;29.08.2023 19:00;13.8;94.2;975.6;124.0;0.7;2.5;0.0;1
BAS;29.08.2023 20:00;13.6;93.8;975.7;124.0;0.7;2.5;0.0;0
BAS;29.08.2023 21:00;13.4;93.9;975.6;127.0;0.6;2.2;0.0;0
BAS;29.08.2023 22:00;13.1;92.8;975.3;148.0;1.0;3.6;0.0;0
BAS;29.08.2023 23:00;12.5;92.8;974.9;142.0;1.3;4.7;0.0;0
BAS;30.08.2023 00:00;12.4;92.4;974.7;151.0;1.1;4.0;0.0;0
BAS;30.08.2023 01:00;12.5;93.1;974.5;160.0;1.2;4.3;0.0;0
BAS;30.08.2023 02:00;12.5;92.3;974.3;153.0;1.2;4.3;0.0;0
BAS;30.08.2023 03:00;12.4;92.2;974.0;143.0;1.6;5.8;0.0;0
BAS;30.08.2023 04:00;12.5;93.8;973.8;112.0;0.6;2.2;0.0;0
BAS;30.08.2023 05:00;12.3;94.4;973.9;112.0;0.6;2.2;0.0;3
BAS;30.08.2023 06:00;12.6;93.6;974.0;108.0;0.7;2.5;0.0;51
BAS;30.08.2023 07:00;13.2;91.4;974.0;106.0;0.8;2.9;0.0;135
BAS;30.08.2023 08:00;14.1;85.9;974.0;124.0;0.9;3.2;0.0;241
BAS;30.08.2023 09:00;15.5;78.6;974.0;148.0;1.7;6.1;0.0;369
BAS;30.08.2023 10:00;17.0;72.6;974.1;164.0;1.0;3.6;0.0;456
BAS;30.08.2023 11:00;17.9;67.8;973.9;285.0;1.6;5.8;0.0;435
BAS;30.08.2023 12:00;19.1;61.9;973.5;261.0;2.3;8.3;0.0;654
BAS;30.08.2023 13:00;19.9;54.6;973.2;279.0;2.7;9.7;0.0;673
BAS;30.08.2023 14:00;20.0;53.1;973.2;263.0;2.9;10.4;0.0;600
BAS;30.08.2023 15:00;20.5;49.9;973.1;258.0;3.2;11.5;0.0;533
BAS;30.08.2023 16:00;20.4;51.1;973.3;277.0;2.7;9.7;0.0;406
BAS;30.08.2023 17:00;20.0;48.2;973.2;260.0;2.5;9.0;0.0;216
BAS;30.08.2023 18:00;18.7;55.4;973.3;252.0;1.6;5.8;0.0;56
BAS;30.08.2023 19:00;17.1;65.2;973.9;236.0;1.5;5.4;0.0;2
BAS;30.08.2023 20:00;16.8;68.1;974.3;203.0;1.6;5.8;0.0;0
BAS;30.08.2023 21:00;16.7;64.4;974.6;180.0;1.9;6.8;0.0;0
BAS;30.08.2023 22:00;16.6;66.1;975.1;255.0;1.9;6.8;0.0;0
BAS;30.08.2023 23:00;15.9;74.3;975.8;254.0;2.3;8.3;0.0;0
BAS;31.08.2023 00:00;15.5;76.2;975.9;234.0;2.4;8.6;0.0;0
BAS;31.08.2023 01:00;15.2;77.0;976.1;249.0;2.4;8.6;0.3;0
BAS;31.08.2023 02:00;13.7;90.5;976.3;212.0;1.7;6.1;1.0;0
BAS;31.08.2023 03:00;13.5;93.7;976.5;180.0;0.7;2.5;0.1;0
BAS;31.08.2023 04:00;13.6;93.4;976.7;210.0;1.6;5.8;0.0;0
BAS;31.08.2023 05:00;13.4;92.7;977.1;221.0;1.9;6.8;0.0;2
BAS;31.08.2023 06:00;13.7;88.7;977.6;237.0;1.8;6.5;0.0;86
BAS;31.08.2023 07:00;14.6;88.1;978.1;202.0;1.2;4.3;0.0;127
BAS;31.08.2023 08:00;15.2;82.5;978.5;249.0;1.0;3.6;0.0;161
BAS;31.08.2023 09:00;15.6;79.8;979.1;300.0;1.0;3.6;0.0;188
BAS;31.08.2023 10:00;16.6;75.3;979.4;283.0;1.1;4.0;0.0;302
BAS;31.08.2023 11:00;17.9;67.3;979.3;265.0;1.9;6.8;0.0;494
BAS;31.08.2023 12:00;18.4;60.9;979.1;291.0;1.9;6.8;0.0;356
BAS;31.08.2023 13:00;19.0;55.9;979.1;282.0;2.2;7.9;0.0;389
BAS;31.08.2023 14:00;19.1;56.1;978.9;282.0;2.2;7.9;0.0;357
BAS;31.08.2023 15:00;19.1;56.1;978.7;283.0;1.1;4.0;0.0;243
BAS;31.08.2023 16:00;19.3;56.4;978.8;225.0;0.9;3.2;0.0;168
BAS;31.08.2023 17:00;19.3;56.0;978.6;198.0;0.5;1.8;0.0;119
BAS;31.08.2023 18:00;18.5;62.9;978.5;144.0;0.8;2.9;0.0;35
BAS;31.08.2023 19:00;17.4;73.6;978.7;157.0;0.8;2.9;0.0;1
BAS;31.08.2023 20:00;17.3;75.2;979.3;162.0;0.4;1.4;0.0;0
BAS;31.08.2023 21:00;16.9;77.7;979.6;127.0;0.6;2.2;0.0;0
BAS;31.08.2023 22:00;16.6;80.3;979.8;96.0;1.0;3.6;0.0;0
BAS;31.08.2023 23:00;16.9;75.9;979.8;142.0;1.9;6.8;0.0;0
BAS;01.09.2023 00:00;17.4;71.9;979.7;126.0;1.7;6.1;0.0;0
BAS;01.09.2023 01:00;16.5;79.7;979.8;90.0;1.3;4.7;0.0;0
BAS;01.09.2023 02:00;17.7;70.5;979.8;278.0;1.0;3.6;0.0;0
BAS;01.09.2023 03:00;16.3;84.3;979.7;90.0;0.9;3.2;0.0;0
BAS;01.09.2023 04:00;15.4;88.2;979.6;111.0;0.9;3.2;0.0;0
BAS;01.09.2023 05:00;15.2;89.3;979.6;104.0;1.2;4.3;0.0;1
BAS;01.09.2023 06:00;15.3;88.0;979.8;117.0;0.8;2.9;0.0;57
BAS;01.09.2023 07:00;16.1;84.7;980.1;98.0;0.9;3.2;0.0;182
BAS;01.09.2023 08:00;18.2;76.0;980.2;90.0;1.3;4.7;0.0;304
BAS;01.09.2023 09:00;20.0;67.2;980.2;86.0;1.5;5.4;0.0;460
BAS;01.09.2023 10:00;22.0;59.4;980.2;105.0;1.4;5.0;0.0;692
BAS;01.09.2023 11:00;23.2;56.6;979.9;143.0;1.3;4.7;0.0;780
BAS;01.09.2023 12:00;24.5;54.2;979.7;108.0;1.5;5.4;0.0;750
BAS;01.09.2023 13:00;25.0;51.1;979.5;279.0;1.7;6.1;0.0;677
BAS;01.09.2023 14:00;25.1;51.6;979.2;302.0;1.8;6.5;0.0;540
BAS;01.09.2023 15:00;25.5;50.3;979.0;278.0;1.8;6.5;0.0;569
BAS;01.09.2023 16:00;24.9;51.3;979.0;303.0;1.9;6.8;0.0;283
BAS;01.09.2023 17:00;24.7;51.3;979.0;307.0;1.8;6.5;0.0;249
BAS;01.09.2023 18:00;23.8;51.8;979.1;320.0;1.6;5.8;0.0;68
BAS;01.09.2023 19:00;21.1;65.9;979.6;256.0;1.0;3.6;0.0;1
BAS;01.09.2023 20:00;19.4;76.7;980.2;210.0;2.1;7.6;0.0;0
BAS;01.09.2023 21:00;18.5;79.7;980.6;121.0;0.7;2.5;0.0;0
BAS;01.09.2023 22:00;17.6;83.8;980.8;112.0;0.6;2.2;0.0;0
BAS;01.09.2023 23:00;17.2;85.4;980.9;96.0;1.1;4.0;0.0;0
BAS;02.09.2023 00:00;17.0;85.1;981.1;102.0;1.6;5.8;0.0;0
BAS;02.09.2023 01:00;16.5;86.5;980.9;100.0;1.8;6.5;0.0;0
BAS;02.09.2023 02:00;15.9;87.6;981.1;114.0;1.3;4.7;0.0;0
BAS;02.09.2023 03:00;15.6;87.4;981.4;104.0;1.3;4.7;0.0;0
BAS;02.09.2023 04:00;15.0;89.6;981.5;90.0;1.1;4.0;0.0;0
BAS;02.09.2023 05:00;14.6;90.4;981.6;96.0;1.1;4.0;0.0;3
BAS;02.09.2023 06:00;15.0;89.0;982.0;96.0;1.1;4.0;0.0;78
BAS;02.09.2023 07:00;16.5;83.8;982.6;90.0;1.4;5.0;0.0;206
BAS;02.09.2023 08:00;18.3;77.1;983.0;90.0;1.0;3.6;0.0;398
BAS;02.09.2023 09:00;21.1;67.6;983.0;81.0;1.5;5.4;0.0;561
BAS;02.09.2023 10:00;23.4;62.5;983.0;100.0;1.3;4.7;0.0;672
BAS;02.09.2023 11:00;25.8;53.1;982.6;80.0;1.4;5.0;0.0;749
BAS;02.09.2023 12:00;26.9;46.4;982.6;100.0;1.4;5.0;0.0;775
BAS;02.09.2023 13:00;27.8;40.5;982.8;59.0;1.2;4.3;0.0;752
BAS;02.09.2023 14:00;28.0;38.3;982.9;34.0;1.1;4.0;0.0;683
BAS;02.09.2023 15:00;28.3;40.6;983.0;342.0;1.5;5.4;0.0;537
BAS;02.09.2023 16:00;27.9;42.1;982.7;37.0;1.3;4.7;0.0;389
BAS;02.09.2023 17:00;27.4;41.6;982.8;36.0;1.1;4.0;0.0;217
BAS;02.09.2023 18:00;26.2;42.9;983.2;345.0;1.2;4.3;0.0;62
BAS;02.09.2023 19:00;24.5;49.6;983.9;315.0;1.0;3.6;0.0;1
BAS;02.09.2023 20:00;21.3;67.8;984.5;207.0;1.1;4.0;0.0;0
BAS;02.09.2023 21:00;19.5;77.6;984.9;202.0;1.1;4.0;0.0;0
BAS;02.09.2023 22:00;18.7;80.4;985.2;214.0;0.7;2.5;0.0;0
BAS;02.09.2023 23:00;17.8;83.9;985.5;203.0;1.4;5.0;0.0;0
BAS;03.09.2023 00:00;17.0;87.6;985.8;221.0;1.0;3.6;0.0;0
BAS;03.09.2023 01:00;16.6;88.6;986.0;201.0;1.8;6.5;0.0;0
BAS;03.09.2023 02:00;16.7;87.9;986.3;140.0;1.0;3.6;0.0;0
BAS;03.09.2023 03:00;15.8;91.3;986.5;158.0;0.7;2.5;0.0;0
BAS;03.09.2023 04:00;15.3;91.9;986.7;207.0;0.6;2.2;0.0;0
BAS;03.09.2023 05:00;15.0;92.3;987.1;135.0;0.5;1.8;0.0;1
BAS;03.09.2023 06:00;15.2;92.4;987.8;141.0;0.6;2.2;0.0;46
BAS;03.09.2023 07:00;16.7;87.5;988.3;113.0;0.8;2.9;0.0;167
BAS;03.09.2023 08:00;18.8;80.3;989.2;117.0;0.7;2.5;0.0;375
BAS;03.09.2023 09:00;20.9;74.0;989.1;233.0;1.1;4.0;0.0;498
BAS;03.09.2023 10:00;22.7;65.1;989.0;51.0;0.8;2.9;0.0;631
BAS;03.09.2023 11:00;24.6;58.4;988.9;45.0;0.9;3.2;0.0;747
